word,N,Name,Authorship,Disputed
go,1,Federalist No. 83,Hamilton,no
gone,1,Federalist No. 83,Hamilton,no
governed,1,Federalist No. 83,Hamilton,no
gradually,1,Federalist No. 83,Hamilton,no
grants,1,Federalist No. 83,Hamilton,no
greatly,1,Federalist No. 83,Hamilton,no
ground,1,Federalist No. 83,Hamilton,no
guide,1,Federalist No. 83,Hamilton,no
habeas,1,Federalist No. 83,Hamilton,no
hampshire,1,Federalist No. 83,Hamilton,no
hands,1,Federalist No. 83,Hamilton,no
happen,1,Federalist No. 83,Hamilton,no
happened,1,Federalist No. 83,Hamilton,no
happening,1,Federalist No. 83,Hamilton,no
harsh,1,Federalist No. 83,Hamilton,no
here,1,Federalist No. 83,Hamilton,no
hereditary,1,Federalist No. 83,Hamilton,no
herself,1,Federalist No. 83,Hamilton,no
high,1,Federalist No. 83,Hamilton,no
himself,1,Federalist No. 83,Hamilton,no
his,1,Federalist No. 83,Hamilton,no
hitherto,1,Federalist No. 83,Hamilton,no
holding,1,Federalist No. 83,Hamilton,no
host,1,Federalist No. 83,Hamilton,no
idea,1,Federalist No. 83,Hamilton,no
illustrate,1,Federalist No. 83,Hamilton,no
imitated,1,Federalist No. 83,Hamilton,no
impeachments,1,Federalist No. 83,Hamilton,no
impediments,1,Federalist No. 83,Hamilton,no
imperfection,1,Federalist No. 83,Hamilton,no
implied,1,Federalist No. 83,Hamilton,no
impolicy,1,Federalist No. 83,Hamilton,no
importance,1,Federalist No. 83,Hamilton,no
impressions,1,Federalist No. 83,Hamilton,no
improper,1,Federalist No. 83,Hamilton,no
improperly,1,Federalist No. 83,Hamilton,no
inapplicable,1,Federalist No. 83,Hamilton,no
incapable,1,Federalist No. 83,Hamilton,no
inconsiderable,1,Federalist No. 83,Hamilton,no
inconvenient,1,Federalist No. 83,Hamilton,no
incorporating,1,Federalist No. 83,Hamilton,no
increasing,1,Federalist No. 83,Hamilton,no
indeed,1,Federalist No. 83,Hamilton,no
independent,1,Federalist No. 83,Hamilton,no
indeterminate,1,Federalist No. 83,Hamilton,no
indicted,1,Federalist No. 83,Hamilton,no
indispose,1,Federalist No. 83,Hamilton,no
indisputable,1,Federalist No. 83,Hamilton,no
induce,1,Federalist No. 83,Hamilton,no
ineligible,1,Federalist No. 83,Hamilton,no
inexpedient,1,Federalist No. 83,Hamilton,no
inferior,1,Federalist No. 83,Hamilton,no
inferred,1,Federalist No. 83,Hamilton,no
influenced,1,Federalist No. 83,Hamilton,no
informed,1,Federalist No. 83,Hamilton,no
infringed,1,Federalist No. 83,Hamilton,no
innovations,1,Federalist No. 83,Hamilton,no
inoperative,1,Federalist No. 83,Hamilton,no
inquiries,1,Federalist No. 83,Hamilton,no
inseparable,1,Federalist No. 83,Hamilton,no
inserted,1,Federalist No. 83,Hamilton,no
inserting,1,Federalist No. 83,Hamilton,no
insertion,1,Federalist No. 83,Hamilton,no
insinuated,1,Federalist No. 83,Hamilton,no
instances,1,Federalist No. 83,Hamilton,no
insurmountable,1,Federalist No. 83,Hamilton,no
integrity,1,Federalist No. 83,Hamilton,no
interdiction,1,Federalist No. 83,Hamilton,no
internal,1,Federalist No. 83,Hamilton,no
intricate,1,Federalist No. 83,Hamilton,no
introduced,1,Federalist No. 83,Hamilton,no
intrusted,1,Federalist No. 83,Hamilton,no
inventors,1,Federalist No. 83,Hamilton,no
investigation,1,Federalist No. 83,Hamilton,no
investigations,1,Federalist No. 83,Hamilton,no
irregularity,1,Federalist No. 83,Hamilton,no
island,1,Federalist No. 83,Hamilton,no
issue,1,Federalist No. 83,Hamilton,no
jealousy,1,Federalist No. 83,Hamilton,no
judge,1,Federalist No. 83,Hamilton,no
judgment,1,Federalist No. 83,Hamilton,no
judicatories,1,Federalist No. 83,Hamilton,no
judicatures,1,Federalist No. 83,Hamilton,no
judicious,1,Federalist No. 83,Hamilton,no
jurisprudence,1,Federalist No. 83,Hamilton,no
keeping,1,Federalist No. 83,Hamilton,no
king,1,Federalist No. 83,Hamilton,no
knowledge,1,Federalist No. 83,Hamilton,no
known,1,Federalist No. 83,Hamilton,no
laid,1,Federalist No. 83,Hamilton,no
language,1,Federalist No. 83,Hamilton,no
large,1,Federalist No. 83,Hamilton,no
leading,1,Federalist No. 83,Hamilton,no
leave,1,Federalist No. 83,Hamilton,no
left,1,Federalist No. 83,Hamilton,no
legislatures,1,Federalist No. 83,Hamilton,no
lies,1,Federalist No. 83,Hamilton,no
lights,1,Federalist No. 83,Hamilton,no
likewise,1,Federalist No. 83,Hamilton,no
limitations,1,Federalist No. 83,Hamilton,no
litigations,1,Federalist No. 83,Hamilton,no
local,1,Federalist No. 83,Hamilton,no
magistrate,1,Federalist No. 83,Hamilton,no
main,1,Federalist No. 83,Hamilton,no
make,1,Federalist No. 83,Hamilton,no
man,1,Federalist No. 83,Hamilton,no
marked,1,Federalist No. 83,Hamilton,no
marks,1,Federalist No. 83,Hamilton,no
maryland,1,Federalist No. 83,Hamilton,no
mass,1,Federalist No. 83,Hamilton,no
mature,1,Federalist No. 83,Hamilton,no
member,1,Federalist No. 83,Hamilton,no
mention,1,Federalist No. 83,Hamilton,no
mere,1,Federalist No. 83,Hamilton,no
met,1,Federalist No. 83,Hamilton,no
methods,1,Federalist No. 83,Hamilton,no
mind,1,Federalist No. 83,Hamilton,no
minds,1,Federalist No. 83,Hamilton,no
minute,1,Federalist No. 83,Hamilton,no
misapprehensions,1,Federalist No. 83,Hamilton,no
modification,1,Federalist No. 83,Hamilton,no
monarch,1,Federalist No. 83,Hamilton,no
multiplies,1,Federalist No. 83,Hamilton,no
nearest,1,Federalist No. 83,Hamilton,no
necessarily,1,Federalist No. 83,Hamilton,no
necessity,1,Federalist No. 83,Hamilton,no
next,1,Federalist No. 83,Hamilton,no
nice,1,Federalist No. 83,Hamilton,no
nomination,1,Federalist No. 83,Hamilton,no
north,1,Federalist No. 83,Hamilton,no
noticed,1,Federalist No. 83,Hamilton,no
notorious,1,Federalist No. 83,Hamilton,no
notwithstanding,1,Federalist No. 83,Hamilton,no
number,1,Federalist No. 83,Hamilton,no
numerous,1,Federalist No. 83,Hamilton,no
obliged,1,Federalist No. 83,Hamilton,no
obliging,1,Federalist No. 83,Hamilton,no
observed,1,Federalist No. 83,Hamilton,no
obviate,1,Federalist No. 83,Hamilton,no
occasions,1,Federalist No. 83,Hamilton,no
occupations,1,Federalist No. 83,Hamilton,no
official,1,Federalist No. 83,Hamilton,no
omitting,1,Federalist No. 83,Hamilton,no
once,1,Federalist No. 83,Hamilton,no
ones,1,Federalist No. 83,Hamilton,no
opened,1,Federalist No. 83,Hamilton,no
operate,1,Federalist No. 83,Hamilton,no
opinion,1,Federalist No. 83,Hamilton,no
opponents,1,Federalist No. 83,Hamilton,no
opportunity,1,Federalist No. 83,Hamilton,no
opposition,1,Federalist No. 83,Hamilton,no
oppression,1,Federalist No. 83,Hamilton,no
oppressions,1,Federalist No. 83,Hamilton,no
oppressive,1,Federalist No. 83,Hamilton,no
original,1,Federalist No. 83,Hamilton,no
originated,1,Federalist No. 83,Hamilton,no
ourselves,1,Federalist No. 83,Hamilton,no
over,1,Federalist No. 83,Hamilton,no
palladium,1,Federalist No. 83,Hamilton,no
partial,1,Federalist No. 83,Hamilton,no
partiality,1,Federalist No. 83,Hamilton,no
party,1,Federalist No. 83,Hamilton,no
pass,1,Federalist No. 83,Hamilton,no
pay,1,Federalist No. 83,Hamilton,no
peace,1,Federalist No. 83,Hamilton,no
peculiar,1,Federalist No. 83,Hamilton,no
peculiarity,1,Federalist No. 83,Hamilton,no
perceive,1,Federalist No. 83,Hamilton,no
perceived,1,Federalist No. 83,Hamilton,no
perfectly,1,Federalist No. 83,Hamilton,no
permanent,1,Federalist No. 83,Hamilton,no
permitted,1,Federalist No. 83,Hamilton,no
persons,1,Federalist No. 83,Hamilton,no
persuasion,1,Federalist No. 83,Hamilton,no
perverted,1,Federalist No. 83,Hamilton,no
place,1,Federalist No. 83,Hamilton,no
plurality,1,Federalist No. 83,Hamilton,no
policy,1,Federalist No. 83,Hamilton,no
possible,1,Federalist No. 83,Hamilton,no
possibly,1,Federalist No. 83,Hamilton,no
precedent,1,Federalist No. 83,Hamilton,no
predicament,1,Federalist No. 83,Hamilton,no
predilection,1,Federalist No. 83,Hamilton,no
preferable,1,Federalist No. 83,Hamilton,no
preference,1,Federalist No. 83,Hamilton,no
preferred,1,Federalist No. 83,Hamilton,no
prejudices,1,Federalist No. 83,Hamilton,no
presence,1,Federalist No. 83,Hamilton,no
preserve,1,Federalist No. 83,Hamilton,no
presides,1,Federalist No. 83,Hamilton,no
presume,1,Federalist No. 83,Hamilton,no
presumed,1,Federalist No. 83,Hamilton,no
presumption,1,Federalist No. 83,Hamilton,no
pretension,1,Federalist No. 83,Hamilton,no
pretty,1,Federalist No. 83,Hamilton,no
prevail,1,Federalist No. 83,Hamilton,no
prevented,1,Federalist No. 83,Hamilton,no
primary,1,Federalist No. 83,Hamilton,no
principles,1,Federalist No. 83,Hamilton,no
pristine,1,Federalist No. 83,Hamilton,no
privation,1,Federalist No. 83,Hamilton,no
privy,1,Federalist No. 83,Hamilton,no
probable,1,Federalist No. 83,Hamilton,no
probity,1,Federalist No. 83,Hamilton,no
proceeding,1,Federalist No. 83,Hamilton,no
proceedings,1,Federalist No. 83,Hamilton,no
procure,1,Federalist No. 83,Hamilton,no
promiscuously,1,Federalist No. 83,Hamilton,no
promote,1,Federalist No. 83,Hamilton,no
proof,1,Federalist No. 83,Hamilton,no
properly,1,Federalist No. 83,Hamilton,no
proportion,1,Federalist No. 83,Hamilton,no
proposers,1,Federalist No. 83,Hamilton,no
prosecuting,1,Federalist No. 83,Hamilton,no
prostitution,1,Federalist No. 83,Hamilton,no
province,1,Federalist No. 83,Hamilton,no
publius,1,Federalist No. 83,Hamilton,no
punished,1,Federalist No. 83,Hamilton,no
punishments,1,Federalist No. 83,Hamilton,no
pursuant,1,Federalist No. 83,Hamilton,no
pursued,1,Federalist No. 83,Hamilton,no
quadrate,1,Federalist No. 83,Hamilton,no
quoted,1,Federalist No. 83,Hamilton,no
raising,1,Federalist No. 83,Hamilton,no
rather,1,Federalist No. 83,Hamilton,no
rational,1,Federalist No. 83,Hamilton,no
re,1,Federalist No. 83,Hamilton,no
ready,1,Federalist No. 83,Hamilton,no
reality,1,Federalist No. 83,Hamilton,no
reasonable,1,Federalist No. 83,Hamilton,no
reasons,1,Federalist No. 83,Hamilton,no
receive,1,Federalist No. 83,Hamilton,no
recover,1,Federalist No. 83,Hamilton,no
refer,1,Federalist No. 83,Hamilton,no
reference,1,Federalist No. 83,Hamilton,no
references,1,Federalist No. 83,Hamilton,no
reflection,1,Federalist No. 83,Hamilton,no
reflections,1,Federalist No. 83,Hamilton,no
refuted,1,Federalist No. 83,Hamilton,no
regarded,1,Federalist No. 83,Hamilton,no
regular,1,Federalist No. 83,Hamilton,no
regulations,1,Federalist No. 83,Hamilton,no
relate,1,Federalist No. 83,Hamilton,no
relative,1,Federalist No. 83,Hamilton,no
rely,1,Federalist No. 83,Hamilton,no
remark,1,Federalist No. 83,Hamilton,no
remedy,1,Federalist No. 83,Hamilton,no
removing,1,Federalist No. 83,Hamilton,no
rendered,1,Federalist No. 83,Hamilton,no
rendering,1,Federalist No. 83,Hamilton,no
rent,1,Federalist No. 83,Hamilton,no
repeatedly,1,Federalist No. 83,Hamilton,no
represent,1,Federalist No. 83,Hamilton,no
representation,1,Federalist No. 83,Hamilton,no
representative,1,Federalist No. 83,Hamilton,no
represented,1,Federalist No. 83,Hamilton,no
reprisal,1,Federalist No. 83,Hamilton,no
republic,1,Federalist No. 83,Hamilton,no
request,1,Federalist No. 83,Hamilton,no
requested,1,Federalist No. 83,Hamilton,no
resemble,1,Federalist No. 83,Hamilton,no
resort,1,Federalist No. 83,Hamilton,no
respects,1,Federalist No. 83,Hamilton,no
result,1,Federalist No. 83,Hamilton,no
resulting,1,Federalist No. 83,Hamilton,no
results,1,Federalist No. 83,Hamilton,no
return,1,Federalist No. 83,Hamilton,no
revolution,1,Federalist No. 83,Hamilton,no
rhode,1,Federalist No. 83,Hamilton,no
right,1,Federalist No. 83,Hamilton,no
rightly,1,Federalist No. 83,Hamilton,no
rights,1,Federalist No. 83,Hamilton,no
safely,1,Federalist No. 83,Hamilton,no
said,1,Federalist No. 83,Hamilton,no
sale,1,Federalist No. 83,Hamilton,no
salutary,1,Federalist No. 83,Hamilton,no
sat,1,Federalist No. 83,Hamilton,no
satisfied,1,Federalist No. 83,Hamilton,no
satisfy,1,Federalist No. 83,Hamilton,no
secondly,1,Federalist No. 83,Hamilton,no
seduce,1,Federalist No. 83,Hamilton,no
see,1,Federalist No. 83,Hamilton,no
seems,1,Federalist No. 83,Hamilton,no
seen,1,Federalist No. 83,Hamilton,no
select,1,Federalist No. 83,Hamilton,no
selection,1,Federalist No. 83,Hamilton,no
senseless,1,Federalist No. 83,Hamilton,no
sensible,1,Federalist No. 83,Hamilton,no
sentence,1,Federalist No. 83,Hamilton,no
sentinel,1,Federalist No. 83,Hamilton,no
serious,1,Federalist No. 83,Hamilton,no
serve,1,Federalist No. 83,Hamilton,no
served,1,Federalist No. 83,Hamilton,no
set,1,Federalist No. 83,Hamilton,no
sheriff,1,Federalist No. 83,Hamilton,no
short,1,Federalist No. 83,Hamilton,no
show,1,Federalist No. 83,Hamilton,no
side,1,Federalist No. 83,Hamilton,no
signified,1,Federalist No. 83,Hamilton,no
signing,1,Federalist No. 83,Hamilton,no
silent,1,Federalist No. 83,Hamilton,no
simplicity,1,Federalist No. 83,Hamilton,no
since,1,Federalist No. 83,Hamilton,no
sketch,1,Federalist No. 83,Hamilton,no
sober,1,Federalist No. 83,Hamilton,no
societies,1,Federalist No. 83,Hamilton,no
society,1,Federalist No. 83,Hamilton,no
sound,1,Federalist No. 83,Hamilton,no
sounds,1,Federalist No. 83,Hamilton,no
source,1,Federalist No. 83,Hamilton,no
sources,1,Federalist No. 83,Hamilton,no
south,1,Federalist No. 83,Hamilton,no
specified,1,Federalist No. 83,Hamilton,no
spiritual,1,Federalist No. 83,Hamilton,no
stand,1,Federalist No. 83,Hamilton,no
stands,1,Federalist No. 83,Hamilton,no
stop,1,Federalist No. 83,Hamilton,no
strongest,1,Federalist No. 83,Hamilton,no
struggle,1,Federalist No. 83,Hamilton,no
submit,1,Federalist No. 83,Hamilton,no
subsequent,1,Federalist No. 83,Hamilton,no
subsist,1,Federalist No. 83,Hamilton,no
substantially,1,Federalist No. 83,Hamilton,no
subtleties,1,Federalist No. 83,Hamilton,no
suffer,1,Federalist No. 83,Hamilton,no
suffered,1,Federalist No. 83,Hamilton,no
suggest,1,Federalist No. 83,Hamilton,no
suggested,1,Federalist No. 83,Hamilton,no
suit,1,Federalist No. 83,Hamilton,no
sum,1,Federalist No. 83,Hamilton,no
summary,1,Federalist No. 83,Hamilton,no
summoned,1,Federalist No. 83,Hamilton,no
summoner,1,Federalist No. 83,Hamilton,no
superfluous,1,Federalist No. 83,Hamilton,no
supplying,1,Federalist No. 83,Hamilton,no
support,1,Federalist No. 83,Hamilton,no
supreme,1,Federalist No. 83,Hamilton,no
surmise,1,Federalist No. 83,Hamilton,no
surmount,1,Federalist No. 83,Hamilton,no
suspect,1,Federalist No. 83,Hamilton,no
suspected,1,Federalist No. 83,Hamilton,no
take,1,Federalist No. 83,Hamilton,no
tamper,1,Federalist No. 83,Hamilton,no
tax,1,Federalist No. 83,Hamilton,no
taxation,1,Federalist No. 83,Hamilton,no
tempers,1,Federalist No. 83,Hamilton,no
temptations,1,Federalist No. 83,Hamilton,no
tend,1,Federalist No. 83,Hamilton,no
tended,1,Federalist No. 83,Hamilton,no
tendency,1,Federalist No. 83,Hamilton,no
tends,1,Federalist No. 83,Hamilton,no
term,1,Federalist No. 83,Hamilton,no
test,1,Federalist No. 83,Hamilton,no
then,1,Federalist No. 83,Hamilton,no
think,1,Federalist No. 83,Hamilton,no
thorough,1,Federalist No. 83,Hamilton,no
till,1,Federalist No. 83,Hamilton,no
total,1,Federalist No. 83,Hamilton,no
touch,1,Federalist No. 83,Hamilton,no
train,1,Federalist No. 83,Hamilton,no
triable,1,Federalist No. 83,Hamilton,no
trials,1,Federalist No. 83,Hamilton,no
tribunals,1,Federalist No. 83,Hamilton,no
tries,1,Federalist No. 83,Hamilton,no
try,1,Federalist No. 83,Hamilton,no
turns,1,Federalist No. 83,Hamilton,no
two,1,Federalist No. 83,Hamilton,no
tyranny,1,Federalist No. 83,Hamilton,no
unaffected,1,Federalist No. 83,Hamilton,no
uncertain,1,Federalist No. 83,Hamilton,no
uncertainty,1,Federalist No. 83,Hamilton,no
undergoes,1,Federalist No. 83,Hamilton,no
undermine,1,Federalist No. 83,Hamilton,no
uniform,1,Federalist No. 83,Hamilton,no
unite,1,Federalist No. 83,Hamilton,no
universal,1,Federalist No. 83,Hamilton,no
unnatural,1,Federalist No. 83,Hamilton,no
unpardonable,1,Federalist No. 83,Hamilton,no
unproductive,1,Federalist No. 83,Hamilton,no
unquestionably,1,Federalist No. 83,Hamilton,no
unreasonable,1,Federalist No. 83,Hamilton,no
unsettle,1,Federalist No. 83,Hamilton,no
until,1,Federalist No. 83,Hamilton,no
untouched,1,Federalist No. 83,Hamilton,no
usages,1,Federalist No. 83,Hamilton,no
used,1,Federalist No. 83,Hamilton,no
useful,1,Federalist No. 83,Hamilton,no
usual,1,Federalist No. 83,Hamilton,no
vague,1,Federalist No. 83,Hamilton,no
vain,1,Federalist No. 83,Hamilton,no
validity,1,Federalist No. 83,Hamilton,no
varied,1,Federalist No. 83,Hamilton,no
vary,1,Federalist No. 83,Hamilton,no
verdict,1,Federalist No. 83,Hamilton,no
verdicts,1,Federalist No. 83,Hamilton,no
vested,1,Federalist No. 83,Hamilton,no
vide,1,Federalist No. 83,Hamilton,no
view,1,Federalist No. 83,Hamilton,no
violations,1,Federalist No. 83,Hamilton,no
virtue,1,Federalist No. 83,Hamilton,no
war,1,Federalist No. 83,Hamilton,no
warmest,1,Federalist No. 83,Hamilton,no
weight,1,Federalist No. 83,Hamilton,no
wellregulated,1,Federalist No. 83,Hamilton,no
whatever,1,Federalist No. 83,Hamilton,no
whatsoever,1,Federalist No. 83,Hamilton,no
when,1,Federalist No. 83,Hamilton,no
whose,1,Federalist No. 83,Hamilton,no
why,1,Federalist No. 83,Hamilton,no
wide,1,Federalist No. 83,Hamilton,no
wilful,1,Federalist No. 83,Hamilton,no
words,1,Federalist No. 83,Hamilton,no
worthy,1,Federalist No. 83,Hamilton,no
writings,1,Federalist No. 83,Hamilton,no
wrong,1,Federalist No. 83,Hamilton,no
the,390,Federalist No. 84,Hamilton,no
of,293,Federalist No. 84,Hamilton,no
to,140,Federalist No. 84,Hamilton,no
be,94,Federalist No. 84,Hamilton,no
in,91,Federalist No. 84,Hamilton,no
and,87,Federalist No. 84,Hamilton,no
that,84,Federalist No. 84,Hamilton,no
a,72,Federalist No. 84,Hamilton,no
is,68,Federalist No. 84,Hamilton,no
it,64,Federalist No. 84,Hamilton,no
which,53,Federalist No. 84,Hamilton,no
will,38,Federalist No. 84,Hamilton,no
this,36,Federalist No. 84,Hamilton,no
as,35,Federalist No. 84,Hamilton,no
are,33,Federalist No. 84,Hamilton,no
any,32,Federalist No. 84,Hamilton,no
by,31,Federalist No. 84,Hamilton,no
not,30,Federalist No. 84,Hamilton,no
their,29,Federalist No. 84,Hamilton,no
constitution,28,Federalist No. 84,Hamilton,no
for,27,Federalist No. 84,Hamilton,no
have,27,Federalist No. 84,Hamilton,no
no,27,Federalist No. 84,Hamilton,no
state,27,Federalist No. 84,Hamilton,no
may,26,Federalist No. 84,Hamilton,no
government,25,Federalist No. 84,Hamilton,no
rights,24,Federalist No. 84,Hamilton,no
shall,22,Federalist No. 84,Hamilton,no
they,22,Federalist No. 84,Hamilton,no
on,21,Federalist No. 84,Hamilton,no
or,21,Federalist No. 84,Hamilton,no
from,20,Federalist No. 84,Hamilton,no
has,19,Federalist No. 84,Hamilton,no
states,19,Federalist No. 84,Hamilton,no
been,18,Federalist No. 84,Hamilton,no
but,18,Federalist No. 84,Hamilton,no
i,18,Federalist No. 84,Hamilton,no
would,18,Federalist No. 84,Hamilton,no
there,17,Federalist No. 84,Hamilton,no
under,17,Federalist No. 84,Hamilton,no
than,16,Federalist No. 84,Hamilton,no
an,15,Federalist No. 84,Hamilton,no
all,14,Federalist No. 84,Hamilton,no
liberty,14,Federalist No. 84,Hamilton,no
with,14,Federalist No. 84,Hamilton,no
power,13,Federalist No. 84,Hamilton,no
same,13,Federalist No. 84,Hamilton,no
upon,13,Federalist No. 84,Hamilton,no
expense,12,Federalist No. 84,Hamilton,no
must,12,Federalist No. 84,Hamilton,no
such,12,Federalist No. 84,Hamilton,no
united,12,Federalist No. 84,Hamilton,no
bill,11,Federalist No. 84,Hamilton,no
can,11,Federalist No. 84,Hamilton,no
number,11,Federalist No. 84,Hamilton,no
people,11,Federalist No. 84,Hamilton,no
press,11,Federalist No. 84,Hamilton,no
proposed,11,Federalist No. 84,Hamilton,no
we,11,Federalist No. 84,Hamilton,no
what,11,Federalist No. 84,Hamilton,no
at,10,Federalist No. 84,Hamilton,no
most,10,Federalist No. 84,Hamilton,no
new,10,Federalist No. 84,Hamilton,no
other,10,Federalist No. 84,Hamilton,no
congress,9,Federalist No. 84,Hamilton,no
only,9,Federalist No. 84,Hamilton,no
ought,9,Federalist No. 84,Hamilton,no
public,9,Federalist No. 84,Hamilton,no
those,9,Federalist No. 84,Hamilton,no
3,8,Federalist No. 84,Hamilton,no
against,8,Federalist No. 84,Hamilton,no
if,8,Federalist No. 84,Hamilton,no
law,8,Federalist No. 84,Hamilton,no
now,8,Federalist No. 84,Hamilton,no
representatives,8,Federalist No. 84,Hamilton,no
